id,handle,Tweet,is_retweet
7.42E+17,HillaryClinton,"Our open, diverse society is an asset in the struggle against terrorism, not a liability. It makes us stronger.",FALSE
7.42E+17,HillaryClinton,"We’ve seen too many examples of the struggle to live freely, openly, and without fear being marked by violence. We have to stand together.",FALSE
7.42E+17,HillaryClinton,"""To all the LGBT people grieving today: you have millions of allies who will always have your back. I am one of them."" —Hillary",FALSE
7.42E+17,HillaryClinton,"The terrorist in Orlando targeted LGBT Americans out of hatred and bigotry. 

An attack on any American is an attack on all Americans.",FALSE
7.42E+17,HillaryClinton,"Inflammatory anti-Muslim rhetoric hurts the vast majority of Muslims who love freedom and hate terror. It’s wrong, and it's dangerous.",FALSE
7.42E+17,HillaryClinton,"Background checks and an assault weapons ban might not stop every attack—but they'll stop some, and save lives. We need to fight for them.",FALSE
7.42E+17,HillaryClinton,"In Orlando and San Bernardino, terrorists used assault weapons like the AR-15 to kill Americans. We should make it harder for them to do so.",FALSE
7.42E+17,HillaryClinton,"If the FBI is watching you for suspected terrorist links, you shouldn’t be able to just go buy a gun with no questions asked.",FALSE
7.42E+17,HillaryClinton,We need to stop terrorists from getting the weapons they need to carry out attacks. https://t.co/Q6r7VVj9ds,FALSE
7.42E+17,HillaryClinton,"""As president, I will make identifying and stopping lone wolves a top priority."" —Hillary on her counterterrorism strategy",FALSE
7.42E+17,HillaryClinton,"The murder of innocent people always breaks our hearts, scares us, and makes us furious. Now we have to steel our resolve and respond.",FALSE
7.42E+17,HillaryClinton,"""They were sons and daughters, brothers and sisters, and...they all had a lot more to give."" —Hillary on the Orlando victims",FALSE
7.42E+17,HillaryClinton,Watch live: Hillary speaks on the terrorist attack in Orlando → https://t.co/ARky5hVf9F,FALSE
7.42E+17,realDonaldTrump,"I am watching @FoxNews and how fairly they are treating me and my words, and @CNN, and the total distortion of my words and what I am saying",FALSE
7.42E+17,realDonaldTrump,"I will be going to New Hampshire today, home of my first primary victory, to discuss terror and the horrible events of yesterday. 2:30 P.M.",FALSE
7.42E+17,realDonaldTrump,I have been hitting Obama and Crooked Hillary hard on not using the term Radical Islamic Terror. Hillary just broke-said she would now use!,FALSE
7.42E+17,HillaryClinton,"""We cannot demonize, demagogue, and declare war on an entire religion...Hate is not the answer to hate."" —Hillary",FALSE
7.42E+17,realDonaldTrump,What has happened in Orlando is just the beginning. Our leadership is weak and ineffective. I called it and asked for the ban. Must be tough,FALSE
7.42E+17,HillaryClinton,Declaraciones de Hillary Clinton sobre el ataque en Orlando. https://t.co/onc4230GUH,FALSE
7.42E+17,HillaryClinton,"""This is a time to stand together and resolve to do everything we can to defend our communities and country."" —Hillary on the attack in FL",FALSE
7.42E+17,HillaryClinton,"""We need to keep guns like the ones used last night out of the hands of terrorists or other violent criminals."" —Hillary on the FL attack",FALSE
7.42E+17,HillaryClinton,"""To the LGBT community: please know that you have millions of allies across our country. I am one of them.” —Hillary https://t.co/MmaGjrSufr",FALSE
7.42E+17,realDonaldTrump,"""@WandaWalls20: @realDonaldTrump Please make us safe. We cannot have Hillary as president. We will be in so much trouble.",FALSE
7.42E+17,HillaryClinton,"""This was an act of terror. ... This was also an act of hate."" —Hillary on the attack in Orlando https://t.co/MmaGjrSufr",FALSE
7.42E+17,HillaryClinton,"""I join Americans in praying for the victims of the attack in Orlando."" 

Hillary's statement: https://t.co/MmaGjrSufr",FALSE
7.42E+17,realDonaldTrump,"Reporting that Orlando killer shouted ""Allah hu Akbar!"" as he slaughtered clubgoers. 2nd man arrested in LA with rifles near Gay parade.",FALSE
7.42E+17,realDonaldTrump,Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!,FALSE
7.42E+17,realDonaldTrump,"Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness &amp; vigilance. We must be smart!",FALSE
7.42E+17,realDonaldTrump,"Horrific incident in FL. Praying for all the victims &amp; their families. When will this stop? When will we get tough, smart &amp; vigilant?",FALSE
7.42E+17,HillaryClinton,"Desperté con la devastadora noticia de FL. Mientras esperamos más información,mis pensamientos están con los afectados de este horrible acto",FALSE
7.42E+17,realDonaldTrump,Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!,FALSE
7.42E+17,HillaryClinton,"Woke up to hear the devastating news from FL. As we wait for more information, my thoughts are with those affected by this horrific act. -H",FALSE
7.42E+17,realDonaldTrump,Really bad shooting in Orlando. Police investigating possible terrorism. Many people dead and wounded.,FALSE
7.42E+17,HillaryClinton,"Donald Trump considers his shuttered casinos a success because HE made millions.

A man who thinks that way has no business being president.",FALSE
7.42E+17,HillaryClinton,"When Trump's casinos failed, he hurt a whole universe of small businesses that never got paid what they were owed. https://t.co/32cJxMhwnL",FALSE
7.42E+17,HillaryClinton,"When Trump had to make an $18 million interest payment, his dad had to bail him out by buying $3 million in chips: https://t.co/w6e1LAjOlX",FALSE
7.42E+17,HillaryClinton,"During a decade when other casinos in Atlantic City thrived, Trump's posted huge losses: https://t.co/pVE3gSW293 https://t.co/UXY1k3HBbp",FALSE
7.42E+17,HillaryClinton,Trump the businessman? A total failure. He bankrupted his Atlantic City casinos (but pocketed millions for himself): https://t.co/fxpfFotuOa,FALSE
7.42E+17,realDonaldTrump,"Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be a Native American in order to advance her career. Very racist!",FALSE
7.42E+17,realDonaldTrump,Riley Rone was a great young man. We will miss him dearly. https://t.co/R0tm44nMao,FALSE
7.42E+17,realDonaldTrump,"Join me on Tuesday- in Greensboro, North Carolina! #Trump2016 #AmericaFirst https://t.co/iaL5IGTfV3",FALSE
7.42E+17,realDonaldTrump,"Thank you Pittsburgh, Pennsylvania! Will be back soon! #AmericaFirst https://t.co/ttLMgInkdA",FALSE
7.42E+17,HillaryClinton,"""Sec. Clinton will be the strong environmental champion that we need to lead our country."" https://t.co/P4NqUN1qfw",FALSE
7.42E+17,realDonaldTrump,Thank you to our amazing law enforcement officers! #AmericaFirst https://t.co/qWaTT9jsQD,FALSE
7.42E+17,realDonaldTrump,"Thank you Tampa, Florida!
#AmericaFirst #TrumpTrain https://t.co/fY4QVoSSfj",FALSE
7.42E+17,HillaryClinton,"When Trump goes off his staff's script he insults anyone who challenges him. Judge for his heritage, senator for hers. Rs should disavow. -H",FALSE
7.42E+17,realDonaldTrump,"Sad case- @USATODAY did article saying I don't pay bills- false, only don't pay when work is shoddy, bad, or not done! They should do same!",FALSE
7.42E+17,HillaryClinton,"Trump University: Pad Donald's pockets and put your own finances at risk—all for the low price of $35,000!
https://t.co/6NHo9RTyHz",FALSE
7.42E+17,HillaryClinton,".@realDonaldTrump is temperamentally unfit to be president and Commander-in-Chief.
https://t.co/pH28V4JWjP",FALSE
7.42E+17,realDonaldTrump,"In Tampa, Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain! https://t.co/04qqpGylT7",FALSE
7.42E+17,HillaryClinton,The divide between @HillaryClinton &amp; Donald Trump on the environment couldn't be more clear: https://t.co/qqipW2RUS8 https://t.co/g8Abd0Gpvj,TRUE
7.42E+17,realDonaldTrump,"Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!",FALSE
7.42E+17,realDonaldTrump,Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is,FALSE
7.41E+17,realDonaldTrump,"Thank you Richmond, Virginia! 
#Trump2016 https://t.co/SxU4yzCLQf",FALSE
7.41E+17,HillaryClinton,"Lights, camera, history.
https://t.co/C7XFFZtz8Z",FALSE
7.41E+17,HillaryClinton,A man with this much contempt and disrespect for women has no business becoming president. https://t.co/eaOpDVixJD,FALSE
7.41E+17,HillaryClinton,".@realDonaldTrump says he’ll be “the best for women.”

Don't think so. https://t.co/zsXgf8wQF2",FALSE
7.41E+17,HillaryClinton,"""I am the least racist person that you’ve ever encountered."" —@realDonaldTrump https://t.co/9EvXSWTQGr https://t.co/smaUds8PnY",FALSE
7.41E+17,HillaryClinton,"""She’s a fighter. She’s out there. She’s tough."" —@elizabethforma on Hillary: https://t.co/ikejtwl4LW https://t.co/4xMRsOsnSh",FALSE
7.41E+17,HillaryClinton,"Hey @realDonaldTrump, meet part of Hillary's policy team. We're pretty proud of her 201 pages of policy. @mpshapiro https://t.co/0eQrg3g6JC",TRUE
7.41E+17,realDonaldTrump,"Thank you @FaithandFreedom Coalition! An honor joining you today- to discuss our shared values.
#RTM2016 #Trump2016 https://t.co/Ye6IhOW6ZM",FALSE
7.41E+17,HillaryClinton,"Trump can’t say he treats women with respect.

(For once, he’s right.)
https://t.co/eaOpDVA8Bb",FALSE
7.41E+17,realDonaldTrump,"Heading to Richmond, Virginia now. Join me tonight! #Trump2016
Tickets: https://t.co/I2CJSqiKGN",FALSE
7.41E+17,HillaryClinton,"Thanks, @VP Biden! Your support is a BIG… deal. -H https://t.co/ShRoVUFocR",FALSE
7.41E+17,realDonaldTrump,#FlashbackFriday #CrookedHillary https://t.co/pvrBb7v4NG,FALSE
7.41E+17,HillaryClinton,"“Ella tiene la valentía, la compasión y el corazón para realizar el trabajo”. Mira el mensaje del presidente Obama.
https://t.co/mOIfHhSxWT",FALSE
7.41E+17,HillaryClinton,We’re not just going to break the glass ceiling. We’re going to break down all the barriers that hold back women and their families.,FALSE
7.41E+17,HillaryClinton,"Trump has called women “pigs,” “dogs,” and “disgusting animals.”

We can't even count on him to respect women—much less protect our rights.",FALSE
7.41E+17,HillaryClinton,"Trump says he'd be ""the best for women.""

Anyone who'd defund @PPFA and wipe out safe, legal abortion has no idea what’s best for women.",FALSE
7.41E+17,HillaryClinton,Laws that restrict access to abortion don’t make women less likely to seek it—they just make women less safe. https://t.co/vj4ZOeHq4V,FALSE
7.41E+17,HillaryClinton,"Defending women’s health means defending access to safe, legal abortion for all who need it—not just women who can afford it.",FALSE
7.41E+17,HillaryClinton,The Hyde Amendment restricts the reproductive rights of low-income women—disproportionately women of color. We need to repeal it now.,FALSE
7.41E+17,HillaryClinton,Ever notice the politicians who oppose birth control and abortion also oppose policies that make it easier to raise a child—like paid leave?,FALSE
7.41E+17,HillaryClinton,“Being able to plan their families not only saved women’s lives—it also transformed them.” —Hillary to @PPact,FALSE
7.41E+17,HillaryClinton,"""Today, I want to start by saying something you don’t hear often enough: Thank you.” —Hillary to Planned Parenthood",FALSE
7.41E+17,realDonaldTrump,"I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad!
https://t.co/aOvVsZfAW3",FALSE
7.41E+17,realDonaldTrump,"2004 VIDEO:
Pocahontas describing Crooked Hillary Clinton as a Corporate Donor Puppet. Time for change! #Trump2016 
https://t.co/rZ1MqUzpKU",FALSE
7.41E+17,HillaryClinton,".@SenWarren to @Maddow: Donald Trump cannot be the one who leads the United States of America.
https://t.co/qQ2gtzhxmF",FALSE
7.41E+17,realDonaldTrump,Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.,FALSE
7.41E+17,realDonaldTrump,"""Donald Trump Plans To Continue GOP
Legacy Of Leading On Women’s, Civil Rights Against Racist, Sexist Democrats"" 
https://t.co/nEPqAYw1G5",FALSE
7.41E+17,HillaryClinton,"We're hiring across the country to bring home a win in November. Apply to join our team: https://t.co/Zy7vPFrsdz
https://t.co/cyOUwBhuIq",FALSE
7.41E+17,realDonaldTrump,"The great boxing promoter, Don King, just endorsed me. Nice!",FALSE
7.41E+17,HillaryClinton,"“I’m ready to jump in this fight and make sure that Hillary Clinton is the next president"" —@SenWarren: https://t.co/6MANlMY3oV",FALSE
7.41E+17,HillaryClinton,"Thank you, @POTUS. https://t.co/gPFJ4LZq0B",FALSE
7.41E+17,realDonaldTrump,"Join me! 
6/10: Richmond, VA - 8pm
6/11: Tampa, FL - 11am
6/11: Pittsburgh, PA - 3pm
6/13: Portsmouth, NH - 2:30pm
https://t.co/kv624y9UOm",FALSE
7.41E+17,realDonaldTrump,"""@Ausbiz:  RECORD 14 million primary votes/beat 16 opponents/financed own campaign. You will be a great POTUS &amp; #MakeAmericaGreatAgain""",FALSE
7.41E+17,realDonaldTrump,"""@FoxNews: .@JamesRosenFNC: ""Never before has a president endorsed someone under investigation by @TheJusticeDept."" https://t.co/fX5bs8fzac",FALSE
7.41E+17,realDonaldTrump,"Pocahontas is at it again! Goofy Elizabeth Warren, one of the least productive U.S. Senators, has a nasty mouth. Hope she is V.P. choice.",FALSE
7.41E+17,HillaryClinton,"Proud to have the support of @SenWarren—a woman who is Trump's exact opposite: honest, decent, and deeply concerned for working families. -H",FALSE
7.41E+17,HillaryClinton,"Thanks, Obama. https://t.co/DzKgMFgdmP",FALSE
7.41E+17,HillaryClinton,".@SenWarren endorsing Hillary on @maddow: ""She's a fighter.""
https://t.co/ppzKyKbCaU",FALSE
7.41E+17,realDonaldTrump,"""@FreemarketSara: Trump's Historic 13 Million Primary Votes - A Record ... Congratulations @realDonaldTrump https://t.co/zdOEle8wOL""",FALSE
7.41E+17,realDonaldTrump,"Join me! #Trump2016

6/10: Richmond
https://t.co/I2CJSqAlyl

6/11: Tampa
https://t.co/6jk33orxXG

6/11: Pittsburgh
https://t.co/bwgL1ZXtC7",FALSE
7.41E+17,HillaryClinton,"Trump ""doesn’t care who gets hurt as long as he makes a profit off it. That cannot be the person who leads the United States"" —@SenWarren",FALSE
7.41E+17,HillaryClinton,"“I’m supporting Hillary Clinton because she’s a fighter, a fighter with guts” —@SenWarren  https://t.co/ia0cfYnD3k",FALSE
7.41E+17,HillaryClinton,"""When we come together...we won’t just win in November—we’ll build on the progress we’ve made."" —@POTUS https://t.co/WJ8rdqShqx",FALSE
7.41E+17,HillaryClinton,"""I know how hard this job can be. That’s why I know Hillary will be so good at it."" —@POTUS
https://t.co/GDhRYAVn0P",FALSE
7.41E+17,HillaryClinton,Honored to have your support. https://t.co/93fTPrW1Ii,FALSE
7.41E+17,HillaryClinton,"""I’ve seen her judgment, toughness, and commitment to our values up close. ... I'm with her."" —@POTUS https://t.co/DzKgMFgdmP",FALSE
7.41E+17,HillaryClinton,"""Our elections should be shaped by voters' voices—not bought and sold by corporations &amp; special interests"" —Hillary: https://t.co/QUJomlql0N",FALSE
7.41E+17,HillaryClinton,"""On virtually every issue, Secretary Clinton stands with working Americans and their families."" —@steelworkers https://t.co/pFwAhESAq5",FALSE
7.41E+17,realDonaldTrump,"Thank you Roseanne, very much appreciated. https://t.co/COXEJ1In8D",FALSE
7.41E+17,HillaryClinton,"El presidente Obama anuncia su apoyo para Hillary Clinton. ""Nunca ha habido alguien tan calificado para la presidencia"".",FALSE
7.41E+17,realDonaldTrump,"How long did it take your staff of 823 people to think that up--and where are your 33,000 emails that you deleted? https://t.co/gECLNtQizQ",FALSE
7.41E+17,HillaryClinton,"""I know how hard this job can be. That’s why I know she’ll be so good at it."" —@POTUS https://t.co/RDjefd0t9f",FALSE
7.41E+17,realDonaldTrump,"A message of condolences and support regarding the terrorist attacks in Tel Aviv: 
https://t.co/iulXLEANei",FALSE
7.41E+17,HillaryClinton,We can't wait to welcome back President Barack Obama and @HillaryClinton to Wisconsin on Wednesday! #WIBackHer https://t.co/Td6wplVCD2,TRUE
7.41E+17,HillaryClinton,"""I’m with her, I’m fired up, and I can’t wait to get out there and campaign for Hillary."" —@POTUS https://t.co/ptbhfpCooQ",FALSE
7.41E+17,HillaryClinton,Delete your account. https://t.co/Oa92sncRQY,FALSE
7.41E+17,HillaryClinton,"""She’s got the courage, the compassion, and the heart to get the job done.""

Watch President Obama endorse Hillary.
https://t.co/DzKgMFgdmP",FALSE
7.41E+17,realDonaldTrump,Obama just endorsed Crooked Hillary. He wants four more years of Obama—but nobody else does!,FALSE
7.41E+17,HillaryClinton,"Honored to have you with me, @POTUS. I'm fired up and ready to go! -H",FALSE
7.41E+17,HillaryClinton,"President Obama endorses Hillary: ""I don’t think there’s ever been someone so qualified to hold this office."" https://t.co/KetvKoa853",FALSE
7.41E+17,HillaryClinton,We have to make sure climate denial does not find a home in the White House. https://t.co/MeATytYK6L,TRUE
7.41E+17,HillaryClinton,"This Oakland entrepreneur is doing more than running a small business—he's changing lives.
https://t.co/2g47l5hjDX",FALSE
7.41E+17,HillaryClinton,History &gt; bedtime. https://t.co/Au3gF3dRG0,FALSE
7.41E+17,HillaryClinton,Sierra Club has endorsed @HillaryClinton for president! Read our statement: https://t.co/slDURlrx22,TRUE
7.41E+17,realDonaldTrump,"Crooked Hillary Clinton will be a disaster on jobs, the economy, trade, healthcare, the military, guns and just about all else. Obama plus!",FALSE
7.41E+17,HillaryClinton,"Donald Trump's School of Philanthropy:
1. Pledge money to causes
2. Do nothing
3. Cut a check only if you get caught
https://t.co/cEpsCCrI06",FALSE
7.41E+17,realDonaldTrump,"As expected, the media is very much against me. Their dishonesty is amazing but, just like our big wins in the primaries, we will win!",FALSE
7.41E+17,HillaryClinton,“It’s a simple but powerful idea: We believe that we are stronger together.” —Hillary https://t.co/BpXIJZNcDy,FALSE
7.41E+17,realDonaldTrump,"""@KathyCeurter: @realDonaldTrump please Mr.Trump make @SenatorJeffSessions your VP. He is a perfect running mate.""  He is a great guy!",FALSE
7.41E+17,realDonaldTrump,"Bernie Sanders must really dislike Crooked Hillary after the way she played him. Many of his supporters, because of trade, will come to me.",FALSE
7.41E+17,HillaryClinton,A note from Hillary. https://t.co/LHSZvl7ODF,FALSE
7.41E+17,realDonaldTrump,"""@mabynshingleton: JohnKasich, the VOTERS have spoken.We want @realDonaldTrump. You AGREED to support NOMINEE. Get on board or leave @GOP""",FALSE
7.41E+17,realDonaldTrump,"""@Dale_Dangler: @realDonaldTrump You will be the greatest president the world has ever seen""  Thanks.",FALSE
7.41E+17,realDonaldTrump,"I would have had many millions of votes more than Crooked Hillary Clinton except for the fact that I had 16 opponents, she had one!",FALSE
7.41E+17,realDonaldTrump,"""@nauthizjane: @realDonaldTrump Congratulations Mr. Trump.""  Thank you!",FALSE
7.41E+17,realDonaldTrump,"""@setfire2flames: Senator Sanders spent more than @realDonaldTrump yet lost.""",FALSE
7.41E+17,realDonaldTrump,Graph: @RealDonaldTrump's Historic 13 Million Primary Votes Compared To Every GOP Nominee Since 1908 https://t.co/vNpfaSZ8we,TRUE
7.41E+17,HillaryClinton,"My 8 year old said ""See Mom, it's true, anything is possible."" #ImWithHer @HillaryClinton https://t.co/suDv0mYTzg",TRUE
7.41E+17,realDonaldTrump,"MAKE AMERICA GREAT AGAIN!
#AmericaFirst #Trump2016 
https://t.co/42OpVsjXjp",FALSE
7.41E+17,HillaryClinton,A headline 227 years in the making. https://t.co/7RDeQ3bQ3z https://t.co/IuHMa3tUTr,FALSE
7.41E+17,HillaryClinton,"This AM I told my 5-yo daughter we could elect the first woman President. She said, “OK, I’ll be the 2nd woman President then.” #HistoryMade",TRUE
7.41E+17,HillaryClinton,History. https://t.co/CkDyWA2Bfv https://t.co/hI52yd3ATf,FALSE
7.41E+17,HillaryClinton,Front pages from around the country on a big day. https://t.co/bNrJXn967S https://t.co/JA2R2R9drQ,FALSE
7.41E+17,HillaryClinton,"If Hillary could go back in time and tell anyone she'd been nominated for president, it would be her mom. https://t.co/LfcqMPQ0ST",FALSE
7.41E+17,HillaryClinton,"Speaking is hard for me. But come January, I want to say these two words: ""Madam President."" #ImWithHer",TRUE
7.41E+17,HillaryClinton,WATCH: @HillaryClinton gets emotional as she looks out over cheering crowd before her speech with @DavidMuir. https://t.co/wS1gEeChnO,TRUE
7.41E+17,HillaryClinton,"Let’s keep making history, together.
https://t.co/7IIvZVW3HY",FALSE
7.41E+17,HillaryClinton,"Thank you, California! https://t.co/EgtQpT6JZT",FALSE
7.41E+17,realDonaldTrump,"""@lovusa4: @RichardWeaving Why @foxandfriends @NewDay WHERE IS THE REPORTING @realDonaldTrump &lt;MOST VOTES FOR PRESIDENT IN HISTORY OF USA""",FALSE
7.41E+17,realDonaldTrump,"""@mariadaq:  HISTORIC!! what's historic is OUR national debt, record unemployment, &amp;pocketbook crisis!THE PEOPLE NEED TRUMP2 make USA RICH!""",FALSE
7.41E+17,realDonaldTrump,"""@sara_wejesa: @realDonaldTrump Great speach!!!!!!!""  Thanks!",FALSE
7.41E+17,realDonaldTrump,"""@jimhewitt: . @FrankCaliendo doing @realDonaldTrump on @MikeAndMike is awesome. ""Number one presidency of all time""",FALSE
7.41E+17,realDonaldTrump,"""@JoeDeFranco: Top RINO hack for MSNBC Joey Scarborough on the air and calling the next President Trump a racist and bigot. Shame on you""",FALSE
7.41E+17,realDonaldTrump,Nobody is watching @Morning_Joe anymore. Gone off the deep end - bad ratings. You won't believe what I am watching now!,FALSE
7.41E+17,realDonaldTrump,"""@southpaw816: @SenSanders fans, greatest way to get even with her Highness - vote for @realDonaldTrump, at least you'll have a job.",FALSE
7.41E+17,realDonaldTrump,Thank you to all for your wonderful comments on my speech. I could feel the electricity in thr air. Great reviews - most votes ever recieved,FALSE
7.41E+17,realDonaldTrump,"""@WolfStopper: Gee ... Does this make @realDonaldTrump right one more time? https://t.co/zjWKGMDgzi""",FALSE
7.41E+17,realDonaldTrump,"""@DjD_Thunder: Standing by @realDonaldTrump all the way to the White House! https://t.co/z4X1o5xHBh""",FALSE
7.40E+17,HillaryClinton,Don’t let anyone tell you that great things can’t happen in America. https://t.co/dtgjwmcfMm,FALSE
7.40E+17,realDonaldTrump,"Thank you California! #Trump2016 
https://t.co/GusL2UPrX2 https://t.co/H6D25S1TR5",FALSE
7.40E+17,HillaryClinton,"I keep saying Hillary is the ultimate changemaker, and tonight she proved it. I couldn't be more proud. History made. #ImWithHer",TRUE
7.40E+17,HillaryClinton,"Don’t let anyone tell you great things can’t happen in America. Barriers can come down. Justice &amp; equality can win.
https://t.co/5xcwapDvPJ",FALSE
7.40E+17,realDonaldTrump,"Thank you New Mexico! #Trump2016
https://t.co/wNOY8Pc2kM https://t.co/osWzVxNkJx",FALSE
7.40E+17,realDonaldTrump,"Thank you South Dakota! #Trump2016 
https://t.co/GbRTQdxIj4 https://t.co/pNqwOrY0ZB",FALSE
7.40E+17,realDonaldTrump,"Thank you New Jersey! #Trump2016
https://t.co/PgIYkHLGtI https://t.co/MyJMOKdpJ9",FALSE
7.40E+17,HillaryClinton,Text CONGRATS to 47246 to tell Hillary you're proud to be by her side all the way to the White House. https://t.co/bBCd6SF3Vf,FALSE
7.40E+17,realDonaldTrump,"Thank you Montana! #Trump2016
https://t.co/rOvTapLnWG https://t.co/PyHiy7vjO6",FALSE
7.40E+17,HillaryClinton,Thank you. https://t.co/JeMUyYFlzJ,FALSE
7.40E+17,HillaryClinton,We made history tonight—but we have more work to do. Chip in if you've got Hillary's back: https://t.co/iQy1FYwUkM,FALSE
7.40E+17,HillaryClinton,"""This campaign is about making sure there are no ceilings—no limits—on any of us."" —Hillary #ImWithHer https://t.co/HtFmnfoJxc",FALSE
7.40E+17,HillaryClinton,Wish Mom could have been here to see tonight. https://t.co/NalmZoKoV7,FALSE
7.40E+17,HillaryClinton,"""On the very day Mom was being born in Chicago, Congress was passing the 19th Amendment to the Constitution—giving women the right to vote.""",FALSE
7.40E+17,HillaryClinton,"""We are stronger when we respect each other, listen to each other, and act with a sense of common purpose."" —Hillary",FALSE
7.40E+17,HillaryClinton,This election isn’t about the same old fights between Democrats and Republicans—it’s about who we are as Americans. https://t.co/uHSSsV1S1k,FALSE
7.40E+17,HillaryClinton,"We should lift each other up—not tear each other down. To be great, we can’t be small. We have to be as big as the values that define us.",FALSE
7.40E+17,HillaryClinton,"Unity is better than division, empowerment is better than resentment, and bridges are better than walls. https://t.co/FZbfs0Fc72",FALSE
7.40E+17,HillaryClinton,“Donald Trump is temperamentally unfit to be president and Commander-in-Chief.” —Hillary,FALSE
7.40E+17,HillaryClinton,"It’s a simple but powerful idea. 

We are fairer together. 

We are better together. 

We are stronger together. https://t.co/aWCQon5U7q",FALSE
7.40E+17,HillaryClinton,"""Whether you supported me in this primary, or Senator Sanders, we all need to keep working toward that better, fairer, stronger America.""",FALSE
7.40E+17,HillaryClinton,"""As your president, I will always have your back."" —Hillary",FALSE
7.40E+17,HillaryClinton,We reached this moment thanks to the struggle and sacrifice of generations of women and men before us.,FALSE
7.40E+17,HillaryClinton,"For the first time in our history, a woman will be a major party’s nominee for President of the United States. https://t.co/4iLojpuPj8",FALSE
7.40E+17,HillaryClinton,Watch live as Hillary takes the stage in Brooklyn → https://t.co/zT8EJNcBoc,FALSE
7.40E+17,HillaryClinton,"So proud of you, Mom &amp; grateful little girls can grow up knowing they can run for president  https://t.co/jgM7RbUAKQ",TRUE
7.40E+17,HillaryClinton,Ready. https://t.co/y6qupOwX9K,FALSE
7.40E+17,HillaryClinton,"Thanks to you, we made history tonight. Celebrate with a free magnet: https://t.co/87M0j1zqrg",FALSE
7.40E+17,HillaryClinton,"Tonight's only possible because millions of organizers, volunteers, and donors fought for this campaign. Thank you. https://t.co/UiFAGLR7Sf",FALSE
7.40E+17,HillaryClinton,"Tonight, we can say with pride that, in America, there is no barrier too great and no ceiling too high to break. https://t.co/7vbGPJe543",FALSE
7.40E+17,HillaryClinton,"To every little girl who dreams big: Yes, you can be anything you want—even president. Tonight is for you. -H https://t.co/jq7fKlfwGV",FALSE
7.40E+17,realDonaldTrump,I will be speaking about our great journey to the Republican nomination at 9:00 P.M. The movement toward a country that WINS again continues,FALSE
7.40E+17,realDonaldTrump,I will be interviewed tonight on @seanhannity - Enjoy!  10:00 P.M.,FALSE
7.40E+17,HillaryClinton,"Let's build an America that respects and embraces the potential of every last one of us.
https://t.co/q9iPKDnnpI",FALSE
7.40E+17,realDonaldTrump,Thank you! Together we will #MakeAmericaGreatAgain! https://t.co/7Jk6voyzue,FALSE
7.40E+17,HillaryClinton,"""Although we weren't able to shatter that highest, hardest glass ceiling...it's got about 18 million cracks in it.""
https://t.co/cfLG7O1hwk",FALSE
7.40E+17,HillaryClinton,Eight years ago today. https://t.co/ZAHXdKbgHV,FALSE
7.40E+17,HillaryClinton,Hoy es tu día de votar por Hillary. RT esto y déjale saber a tus amigos: #EstoyConElla https://t.co/YMh9aZEgDX,FALSE
7.40E+17,HillaryClinton,"CA, MT, NJ, NM, ND, and SD, it's your day to head to the polls. RT this if you’re voting for Hillary. https://t.co/nu3VCKSuBz",FALSE
7.40E+17,HillaryClinton,"WATCH: @NancyPelosi tells @GMA she voted for @HillaryClinton in the #CAPrimary and is ""proud to endorse her"" https://t.co/ETTi85qA8Z",TRUE
7.40E+17,HillaryClinton,RT if you're ready to make history. https://t.co/1Pr9e5y5Bh,FALSE
7.40E+17,HillaryClinton,"Estamos al borde de un momento histórico, pero todavía tenemos trabajo que hacer. 

Sigamos luchando por cada voto: https://t.co/Z9i6JSIBRV",FALSE
7.40E+17,HillaryClinton,"Happy birthday to a friend and mentor, Marian Wright Edelman. Your example of service inspires us all. https://t.co/waeHmuLkCi",FALSE
7.40E+17,realDonaldTrump,"In just out book, Secret Service Agent Gary Byrne doesn't believe that Crooked Hillary has the temperament or integrity to be the president!",FALSE
7.40E+17,HillaryClinton,"To everyone who's worked so hard, thank you. Let's go win this thing. https://t.co/T6ou2Znh9D",FALSE
7.40E+17,realDonaldTrump,A former Secret Service Agent for President Clinton excoriates Crooked Hillary describing her as ERRATIC &amp; VIOLENT. Bad temperament for pres,FALSE
7.40E+17,HillaryClinton,What she said.👇🏼 Let’s have a great turnout tomorrow! https://t.co/c76EUt3RZA,TRUE
7.40E+17,HillaryClinton,Let's finish this primary strong and head into the general election together: https://t.co/3DyAZfFyoi,FALSE
7.40E+17,HillaryClinton,"We are on the brink of a historic moment, but we still have work to do.

Let's keep fighting for every vote: https://t.co/tDsxrpu6EO",FALSE
7.40E+17,HillaryClinton,"We’re flattered, @AP, but we've got primaries to win. CA, MT, NM, ND, NJ, SD, vote tomorrow! https://t.co/8t3GpZqc1U",FALSE
